id,title,title_py,title_en,product_info,product_info_en,group_id,group_session_id,category_id,cur_category_name_en,cur_category_name,hall_id,cur_hall_name,area_id,area,area_en,cur_area_name,logo,bg_cover,pos_no,addr,desc,sort,delete_time,create_time,update_time,hsort
45443,"A To Z Nutrition Int'l Inc/Ningxia Xinyue Chemical Co., Ltd.",,"A To Z Nutrition Int'l Inc/Ningxia Xinyue Chemical Co., Ltd.",[],[],11,24,91,Pharma Ingredients,制药原料,199,E2——E2,,美国,United States,,,,E2D77,,,0,,2024-05-16 20:30:19,2024-05-16 20:30:19,"A To Z Nutrition Int'l Inc/Ningxia Xinyue Chemical Co., Ltd."
45364,AARAMBH LIFE SCIENCE,,AARAMBH LIFE SCIENCE,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,印度,India,,,,E1F23,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,AARAMBH LIFE SCIENCE
45329,Aarti Pharmalabs Ltd.,,Aarti Pharmalabs Ltd.,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,印度,India,,,,E1C28,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,Aarti Pharmalabs Ltd.
45400,AASTRID LIFE SCIENCES PVT. LTD,,AASTRID LIFE SCIENCES PVT. LTD,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,印度,India,,,,E1N38,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,AASTRID LIFE SCIENCES PVT. LTD
45446,Able Medical,,Able Medical,[],[],11,24,94,Finished Dosage,制剂,199,E2——E2,,泰国,Thailand,,,,E2E61,,,0,,2024-05-16 20:30:19,2024-05-16 20:30:19,Able Medical
45478,Aero Pump GmbH,,Aero Pump GmbH,[],[],11,24,100,Packaging & Drug Delivery,包装及给药系统,188,N5——N5,,德国,Germany,,,,N5G29,,,0,,2024-05-16 20:30:19,2024-05-16 20:30:19,Aero Pump GmbH
45304,Agno Pharma,,Agno Pharma,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,美国,United States,,,,E1A29,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,Agno Pharma
45346,Alchem International Pvt.ltd,,Alchem International Pvt.ltd,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,印度,India,,,,E1D32,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,Alchem International Pvt.ltd
45395,ALEMBIC PHARMACEUTICALS LTD,,ALEMBIC PHARMACEUTICALS LTD,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,印度,India,,,,E1N24,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,ALEMBIC PHARMACEUTICALS LTD
45348,ALKALOIDS PVT. LTD.,,ALKALOIDS PVT. LTD.,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,印度,India,,,,E1D40,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,ALKALOIDS PVT. LTD.
45372,Alkem Activa,,Alkem Activa,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,印度,India,,,,E1F50,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,Alkem Activa
45316,"Amano Enzyme Manufacturing (China), Ltd. Shanghai Branch",,"Amano Enzyme Manufacturing (China), Ltd. Shanghai Branch",[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,日本,Japan,,,,E1B15,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,"Amano Enzyme Manufacturing (China), Ltd. Shanghai Branch"
45374,Ami Lifesciences Pvt Ltd,,Ami Lifesciences Pvt Ltd,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,印度,India,,,,E1F57,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,Ami Lifesciences Pvt Ltd
45416,Amoli Enterprises Ltd,,Amoli Enterprises Ltd,[],[],11,24,91,Pharma Ingredients,制药原料,199,E2——E2,,香港特别行政区(中国),"Hong Kong, S.A.R., China",,,,E2A62,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,Amoli Enterprises Ltd
45301,ANUH PHARMA LIMITED,,ANUH PHARMA LIMITED,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,印度,India,,,,E1A18,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,ANUH PHARMA LIMITED
45356,ANZEN EXPORTS PRIVATE LIMITED,,ANZEN EXPORTS PRIVATE LIMITED,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,印度,India,,,,E1E26a,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,ANZEN EXPORTS PRIVATE LIMITED
45380,APC Pharmaceutical & Chemical Ltd,,APC Pharmaceutical & Chemical Ltd,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,香港特别行政区(中国),"Hong Kong, S.A.R., China",,,,E1H32,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,APC Pharmaceutical & Chemical Ltd
45391,APEX HEALTHCARE LIMITED,,APEX HEALTHCARE LIMITED,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,印度,India,,,,E1K51,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,APEX HEALTHCARE LIMITED
45368,Apollo Healthcare Resources (Singapore) ,,Apollo Healthcare Resources (Singapore) ,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,新加坡,Singapore,,,,E1F27,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,Apollo Healthcare Resources (Singapore) 
45466,Asahi Glassplant Inc.,,Asahi Glassplant Inc.,[],[],11,24,101,Laboratory Instrument & Equipment,实验室仪器与装备,192,N1——N1,,日本,Japan,,,,N1P02b,,,0,,2024-05-16 20:30:19,2024-05-16 20:30:19,Asahi Glassplant Inc.
45410,AURO LABORATORIES LIMITED,,AURO LABORATORIES LIMITED,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,印度,India,,,,E1Q16,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,AURO LABORATORIES LIMITED
45038,AVICE,,AVICE,[],[],11,24,97,Pharma Machinery,制药机械与包装设备,190,N3——N3,,中国大陆,China Mainland,,,,N3B07,,,0,,2024-05-16 20:29:33,2024-05-16 20:29:33,AVICE
45405,BCN Peptides,,BCN Peptides,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,西班牙,Spain,,,,E1Q03,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,BCN Peptides
45426,BeyondCell,,BeyondCell,[],[],11,24,96,Bio Pharma,生物制药,199,E2——E2,,韩国,Republic of Korea,,,,E2B79,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,BeyondCell
45433,Biocon Limited,,Biocon Limited,[],[],11,24,96,Bio Pharma,生物制药,199,E2——E2,,印度,India,,,,E2C77,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,Biocon Limited
45358,Biological E Ltd,,Biological E Ltd,[],[],11,24,94,Finished Dosage,制剂,200,E1——E1,,印度,India,,,,E1E27,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,Biological E Ltd
45459,Bionap Asia Pacific Pte Ltd,,Bionap Asia Pacific Pte Ltd,[],[],11,24,95,Natural Extracts,天然提取物,197,E4——E4,,新加坡,Singapore,,,,E4G29,,,0,,2024-05-16 20:30:19,2024-05-16 20:30:19,Bionap Asia Pacific Pte Ltd
45382,Biophore India Pharmaceuticals Pvt. Ltd.,,Biophore India Pharmaceuticals Pvt. Ltd.,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,美国,United States,,,,E1H39,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,Biophore India Pharmaceuticals Pvt. Ltd.
45296,Biosynth Group,,Biosynth Group,[],[],11,24,96,Bio Pharma,生物制药,200,E1——E1,,英国,United Kingdom,,,,E1A01a,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,Biosynth Group
45471,Bormioli Pharma,,Bormioli Pharma,[],[],11,24,100,Packaging & Drug Delivery,包装及给药系统,188,N5——N5,,意大利,Italy,,,,N5F18,,,0,,2024-05-16 20:30:19,2024-05-16 20:30:19,Bormioli Pharma
45464,"Brand (Shanghai) Trading Co., Ltd.",,"Brand (Shanghai) Trading Co., Ltd.",[],[],11,24,97,Pharma Machinery,制药机械与包装设备,192,N1——N1,,香港特别行政区(中国),"Hong Kong, S.A.R., China",,,,N1P02,,,0,,2024-05-16 20:30:19,2024-05-16 20:30:19,"Brand (Shanghai) Trading Co., Ltd."
45456,Brenntag,,Brenntag,[],[],11,24,93,Pharma Excipients,药用辅料,198,E3——E3,,美国,United States,,,,E3D38,,,0,,2024-05-16 20:30:19,2024-05-16 20:30:19,Brenntag
45408,Burly LLP,,Burly LLP,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,哈萨克斯坦,Kazakhstan,,,,E1Q10,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,Burly LLP
45407,CALYX CHEMICALS & PHARMACEUTICALS LTD.,,CALYX CHEMICALS & PHARMACEUTICALS LTD.,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,印度,India,,,,E1Q09,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,CALYX CHEMICALS & PHARMACEUTICALS LTD.
45427,Carbogen Amcis,,Carbogen Amcis,[],[],11,24,92,Contract Services,合同定制,199,E2——E2,,瑞士,Switzerland,,,,E2C60a,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,Carbogen Amcis
45313,CAREGEN,,CAREGEN,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,韩国,Republic of Korea,,,,E1B08,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,CAREGEN
45376,CEC Corporation,,CEC Corporation,[],[],11,24,93,Pharma Excipients,药用辅料,200,E1——E1,,香港特别行政区(中国),"Hong Kong, S.A.R., China",,,,E1G52,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,CEC Corporation
45365,CHEMCLONE INDUSTIRES,,CHEMCLONE INDUSTIRES,[],[],11,24,93,Pharma Excipients,药用辅料,200,E1——E1,,印度,India,,,,E1F24,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,CHEMCLONE INDUSTIRES
45484,Chemical Daily,,Chemical Daily,[],[],11,24,91,Pharma Ingredients,制药原料,199,E2——E2,,日本,Japan,,,,E2C67,,,0,,2024-05-16 20:30:19,2024-05-16 20:30:19,Chemical Daily
45307,CheMillennium International (HK) Ltd.,,CheMillennium International (HK) Ltd.,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,香港特别行政区(中国),"Hong Kong, S.A.R., China",,,,E1A33,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,CheMillennium International (HK) Ltd.
45319,Chempro Pharma,,Chempro Pharma,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,印度,India,,,,E1B27,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,Chempro Pharma
45340,Chemsphere Technology Inc.,,Chemsphere Technology Inc.,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,台湾省(中国),"Taiwan, China",,,,E1D22,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,Chemsphere Technology Inc.
45409,"Chemvon Biotechnology Co., Ltd.",,"Chemvon Biotechnology Co., Ltd.",[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,香港特别行政区(中国),"Hong Kong, S.A.R., China",,,,E1Q12,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,"Chemvon Biotechnology Co., Ltd."
45312,Chemwerth Inc.,,Chemwerth Inc.,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,美国,United States,,,,E1B03,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,Chemwerth Inc.
45392,"Chiral Quest (Suzhou) Co., Ltd.",,"Chiral Quest (Suzhou) Co., Ltd.",[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,美国,United States,,,,E1K57,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,"Chiral Quest (Suzhou) Co., Ltd."
45341,CHIROGATE INTERNATIONAL INC.,,CHIROGATE INTERNATIONAL INC.,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,台湾省(中国),"Taiwan, China",,,,E1D22b,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,CHIROGATE INTERNATIONAL INC.
45371,Chuncheon Bioindustry Foundation,,Chuncheon Bioindustry Foundation,[],[],11,24,96,Bio Pharma,生物制药,200,E1——E1,,韩国,Republic of Korea,,,,E1F39,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,Chuncheon Bioindustry Foundation
45413,Chungcheongbuk-do Business Agency,,Chungcheongbuk-do Business Agency,[],[],11,24,91,Pharma Ingredients,制药原料,199,E2——E2,,韩国,Republic of Korea,,,,E2A51,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,Chungcheongbuk-do Business Agency
45342,"CHUNGHWA CHEMICAL SYNTHESIS & BIOTECH CO.,LTD.",,"CHUNGHWA CHEMICAL SYNTHESIS & BIOTECH CO.,LTD.",[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,台湾省(中国),"Taiwan, China",,,,E1D22c,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,"CHUNGHWA CHEMICAL SYNTHESIS & BIOTECH CO.,LTD."
45442,CLEARSYNTH,,CLEARSYNTH,[],[],11,24,92,Contract Services,合同定制,199,E2——E2,,印度,India,,,,E2D76,,,0,,2024-05-16 20:30:19,2024-05-16 20:30:19,CLEARSYNTH
45317,CONCORD BIOTECH LIMITED,,CONCORD BIOTECH LIMITED,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,印度,India,,,,E1B22,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,CONCORD BIOTECH LIMITED
45388,Coral Drugs Pvt. Ltd,,Coral Drugs Pvt. Ltd,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,印度,India,,,,E1K37,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,Coral Drugs Pvt. Ltd
44787,CSE強淞集團-上海强淞材料科技有限公司,,"CSE. Shanghai CHIANG SUNG Materials Technologies CO., LTD.",[],[],11,24,97,Pharma Machinery,制药机械与包装设备,190,N3——N3,,台湾省(中国),"Taiwan, China",,,,N3C12,,,0,,2024-05-16 20:29:32,2024-05-16 20:29:32,CSE強淞集團-上海强淞材料科技有限公司
45389,Curia,,Curia,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,美国,United States,,,,E1K39,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,Curia
45367,D. H. ORGANICS,,D. H. ORGANICS,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,印度,India,,,,E1F26,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,D. H. ORGANICS
45480,"Daicel Chiral Technologies (China) CO., LTD.",,"Daicel Chiral Technologies (China) CO., LTD.",[],[],11,24,101,Laboratory Instrument & Equipment,实验室仪器与装备,182,W5——W5,,日本,Japan,,,,W5D08,,,0,,2024-05-16 20:30:19,2024-05-16 20:30:19,"Daicel Chiral Technologies (China) CO., LTD."
45469,Datwyler 德特威勒医药包装,,Datwyler 德特威勒医药包装,[],[],11,24,100,Packaging & Drug Delivery,包装及给药系统,188,N5——N5,,比利时,Belgium,,,,N5F06,,,0,,2024-05-16 20:30:19,2024-05-16 20:30:19,Datwyler 德特威勒医药包装
45381,Dipharma Francis S.r.l,,Dipharma Francis S.r.l,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,意大利,Italy,,,,E1H38,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,Dipharma Francis S.r.l
45428,Dishman Carbogen Amcis Group,,Dishman Carbogen Amcis Group,[],[],11,24,92,Contract Services,合同定制,199,E2——E2,,印度,India,,,,E2C60b,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,Dishman Carbogen Amcis Group
45379,Dr. Reddy's Laboratories LTD.,,Dr. Reddy's Laboratories LTD.,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,印度,India,,,,E1H28,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,Dr. Reddy's Laboratories LTD.
45450,Eastern Chemicals (Mumbai) Pvt. Ltd.,,Eastern Chemicals (Mumbai) Pvt. Ltd.,[],[],11,24,91,Pharma Ingredients,制药原料,199,E2——E2,,印度,India,,,,E2Q02,,,0,,2024-05-16 20:30:19,2024-05-16 20:30:19,Eastern Chemicals (Mumbai) Pvt. Ltd.
45370,EMBOCAPS®,,EMBOCAPS®,[],[],11,24,93,Pharma Excipients,药用辅料,200,E1——E1,,韩国,Republic of Korea,,,,E1F32,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,EMBOCAPS?
45447,"Enzymeking Biotechnology Co., Ltd.",,"Enzymeking Biotechnology Co., Ltd.",[],[],11,24,91,Pharma Ingredients,制药原料,199,E2——E2,,美国,United States,,,,E2E69,,,0,,2024-05-16 20:30:19,2024-05-16 20:30:19,"Enzymeking Biotechnology Co., Ltd."
45338,ESPEE GROUP,,ESPEE GROUP,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,美国,United States,,,,E1D10a,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,ESPEE GROUP
45344,EUROAPI,,EUROAPI,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,法国,France,,,,E1D27,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,EUROAPI
45394,EVEREST ORGANICS LIMITED,,EVEREST ORGANICS LIMITED,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,印度,India,,,,E1N22,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,EVEREST ORGANICS LIMITED
45406,Farmhispania S.A.,,Farmhispania S.A.,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,西班牙,Spain,,,,E1Q05,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,Farmhispania S.A.
45310,FIS,,FIS,[],[],11,24,92,Contract Services,合同定制,200,E1——E1,,意大利,Italy,,,,E1A58,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,FIS
45350,Fischer Chemicals AG,,Fischer Chemicals AG,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,瑞士,Switzerland,,,,E1D57a,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,Fischer Chemicals AG
45431,FISHFA BIOGENICS,,FISHFA BIOGENICS,[],[],11,24,91,Pharma Ingredients,制药原料,199,E2——E2,,印度,India,,,,E2C71,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,FISHFA BIOGENICS
45323,Genohope Biotech Ltd.,,Genohope Biotech Ltd.,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,台湾省(中国),"Taiwan, China",,,,E1B51,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,Genohope Biotech Ltd.
45444,GENOVIOR BIOTECH CORPORATION,,GENOVIOR BIOTECH CORPORATION,[],[],11,24,96,Bio Pharma,生物制药,199,E2——E2,,台湾省(中国),"Taiwan, China",,,,E2D78,,,0,,2024-05-16 20:30:19,2024-05-16 20:30:19,GENOVIOR BIOTECH CORPORATION
45437,Global Calcium Pvt Ltd,,Global Calcium Pvt Ltd,[],[],11,24,91,Pharma Ingredients,制药原料,199,E2——E2,,印度,India,,,,E2D61,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,Global Calcium Pvt Ltd
45302,GOLDEN EVERBEST HK LIMITED,,GOLDEN EVERBEST HK LIMITED,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,香港特别行政区(中国),"Hong Kong, S.A.R., China",,,,E1A20,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,GOLDEN EVERBEST HK LIMITED
45476,H&T Presspart,,H&T Presspart,[],[],11,24,100,Packaging & Drug Delivery,包装及给药系统,188,N5——N5,,德国,Germany,,,,N5G27,,,0,,2024-05-16 20:30:19,2024-05-16 20:30:19,H&T Presspart
45412,"HELIAN BIOPHARMA CO.,LTD.",,"HELIAN BIOPHARMA CO.,LTD.",[],[],11,24,92,Contract Services,合同定制,200,E1——E1,,台湾省(中国),"Taiwan, China",,,,E1Q20,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,"HELIAN BIOPHARMA CO.,LTD."
45318,Heraeus,,Heraeus,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,中国大陆,China Mainland,,,,E1B23,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,Heraeus
45377,Hikal Ltd,,Hikal Ltd,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,印度,India,,,,E1H22,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,Hikal Ltd
45326,HIMEDIA LABORATORIES PVT LTD,,HIMEDIA LABORATORIES PVT LTD,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,印度,India,,,,E1C23,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,HIMEDIA LABORATORIES PVT LTD
45467,Hosokawa Micron Group,,Hosokawa Micron Group,[],[],11,24,97,Pharma Machinery,制药机械与包装设备,190,N3——N3,,德国,Germany,,,,N3A32,,,0,,2024-05-16 20:30:19,2024-05-16 20:30:19,Hosokawa Micron Group
45425,Hovione,,Hovione,[],[],11,24,92,Contract Services,合同定制,199,E2——E2,,葡萄牙,Portugal,,,,E2B72,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,Hovione
45417,HTL BIOTECHNOLOGY,,HTL BIOTECHNOLOGY,[],[],11,24,91,Pharma Ingredients,制药原料,199,E2——E2,,法国,France,,,,E2A63,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,HTL BIOTECHNOLOGY
45334,HuaFaMei,,HuaFaMei,[],[],11,24,93,Pharma Excipients,药用辅料,200,E1——E1,,中国大陆,China Mainland,,,,E1C51b,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,HuaFaMei
45465,Huber (Guangzhou) Instrument And Equipment Co. Ltd,,Huber (Guangzhou) Instrument And Equipment Co. Ltd,[],[],11,24,97,Pharma Machinery,制药机械与包装设备,192,N1——N1,,德国,Germany,,,,N1P02a,,,0,,2024-05-16 20:30:19,2024-05-16 20:30:19,Huber (Guangzhou) Instrument And Equipment Co. Ltd
45454,IFF Pharma Solutions,,IFF Pharma Solutions,[],[],11,24,93,Pharma Excipients,药用辅料,198,E3——E3,,美国,United States,,,,E3D26,,,0,,2024-05-16 20:30:19,2024-05-16 20:30:19,IFF Pharma Solutions
45299,Indena S.P.A,,Indena S.P.A,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,意大利,Italy,,,,E1A11,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,Indena S.P.A
45432,INFINIUM PHARMACHEM LIMITED,,INFINIUM PHARMACHEM LIMITED,[],[],11,24,91,Pharma Ingredients,制药原料,199,E2——E2,,印度,India,,,,E2C72,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,INFINIUM PHARMACHEM LIMITED
45393,Ipca Laboratories Ltd,,Ipca Laboratories Ltd,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,印度,India,,,,E1K58,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,Ipca Laboratories Ltd
45483,IQIVA,,IQIVA,[],[],11,24,91,Pharma Ingredients,制药原料,199,E2——E2,,美国,United States,,,,E2D65,,,0,,2024-05-16 20:30:19,2024-05-16 20:30:19,IQIVA
45048,IWTPHARMA,,IWT PHARMA,[],[],11,24,101,Laboratory Instrument & Equipment,实验室仪器与装备,182,W5——W5,,意大利,Italy,,,,W5F15,,,0,,2024-05-16 20:29:33,2024-05-16 20:29:33,IWTPHARMA
45414,JAYSONS API PHARMA,,JAYSONS API PHARMA,[],[],11,24,91,Pharma Ingredients,制药原料,199,E2——E2,,印度,India,,,,E2A53,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,JAYSONS API PHARMA
45436,"Jiuquan Legend Technology Co., Ltd.",,"Jiuquan Legend Technology Co., Ltd.",[],[],11,24,91,Pharma Ingredients,制药原料,199,E2——E2,,中国大陆,China Mainland,,,,E2D60b,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,"Jiuquan Legend Technology Co., Ltd."
45386,"Johnson Matthey (Shanghai) Catalyst Co., Ltd.",,"Johnson Matthey (Shanghai) Catalyst Co., Ltd.",[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,德国,Germany,,,,E1K31,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,"Johnson Matthey (Shanghai) Catalyst Co., Ltd."
45336,Kelun Pharmaceutical,,Kelun Pharmaceutical,[],[],11,24,94,Finished Dosage,制剂,200,E1——E1,,香港特别行政区(中国),"Hong Kong, S.A.R., China",,,,E1D01,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,Kelun Pharmaceutical
45462,KEVISION SYSTEMS,,KEVISION SYSTEMS,[],[],11,24,97,Pharma Machinery,制药机械与包装设备,192,N1——N1,,印度,India,,,,N1B07,,,0,,2024-05-16 20:30:19,2024-05-16 20:30:19,KEVISION SYSTEMS
45059,KINEMATICAASIALIMITED,,KINEMATICA ASIA LIMITED,[],[],11,24,101,Laboratory Instrument & Equipment,实验室仪器与装备,182,W5——W5,,瑞士,Switzerland,,,,W5E06,,,0,,2024-05-16 20:29:33,2024-05-16 20:29:33,KINEMATICAASIALIMITED
45360,"Kingchem (Liaoning) Life Science Co., Ltd.",,"Kingchem (Liaoning) Life Science Co., Ltd.",[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,香港特别行政区(中国),"Hong Kong, S.A.R., China",,,,E1F10,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,"Kingchem (Liaoning) Life Science Co., Ltd."
45321,"Koa Shoji Co., Ltd",,"Koa Shoji Co., Ltd",[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,日本,Japan,,,,E1B35b,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,"Koa Shoji Co., Ltd"
45361,KPTA/KOTRA,,KPTA/KOTRA,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,韩国,Republic of Korea,,,,E1F11+E1D11+E1B21,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,KPTA/KOTRA
45308,KRB金瑞博,,KRB金瑞博,[],[],11,24,92,Contract Services,合同定制,200,E1——E1,,荷兰,Netherlands,,,,E1A35,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,KRB金瑞博
45305,Leawell International Ltd,,Leawell International Ltd,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,香港特别行政区(中国),"Hong Kong, S.A.R., China",,,,E1A31,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,Leawell International Ltd
45399,LEE PHARMA LIMITED,,LEE PHARMA LIMITED,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,印度,India,,,,E1N33,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,LEE PHARMA LIMITED
45445,Lianmed Healthcare (HK) Limited,,Lianmed Healthcare (HK) Limited,[],[],11,24,92,Contract Services,合同定制,199,E2——E2,,香港特别行政区(中国),"Hong Kong, S.A.R., China",,,,E2D80,,,0,,2024-05-16 20:30:19,2024-05-16 20:30:19,Lianmed Healthcare (HK) Limited
45383,LINNEA SA,,LINNEA SA,[],[],11,24,91,Pharma Ingredients,制药原料,200,E1——E1,,瑞士,Switzerland,,,,E1H50,,,0,,2024-05-16 20:30:18,2024-05-16 20:30:18,LINNEA SA
